inputfile,table,encoding,bound,check,result,expectedResult,time
./benchmarkTables/Table1_800.rt,Table1,BeArFs,800,consistency,Inconsistent,Inconsistent,9.616
./benchmarkTables/Table1_800.rt,Table1,BeArVs,800,consistency,Inconsistent,Inconsistent,9.502
./benchmarkTables/Table1_800.rt,Table1,BeUfFs,800,consistency,Inconsistent,Inconsistent,3.226
./benchmarkTables/Table1_800.rt,Table1,BeUfVs,800,consistency,Inconsistent,Inconsistent,3.045
./benchmarkTables/Table2_800.rt,Table2,BeArFs,800,consistency,Inconsistent,Inconsistent,9.733
./benchmarkTables/Table2_800.rt,Table2,BeArVs,800,consistency,Inconsistent,Inconsistent,9.220
./benchmarkTables/Table2_800.rt,Table2,BeUfFs,800,consistency,Inconsistent,Inconsistent,3.092
./benchmarkTables/Table2_800.rt,Table2,BeUfVs,800,consistency,Inconsistent,Inconsistent,2.862
./benchmarkTables/Table3_800.rt,Table3,BeArFs,800,consistency,Unknown,Consistent,7152.987
./benchmarkTables/Table3_800.rt,Table3,BeArVs,800,consistency,Unknown,Consistent,7152.340
./benchmarkTables/Table3_800.rt,Table3,BeUfFs,800,consistency,Unknown,Consistent,7150.487
./benchmarkTables/Table3_800.rt,Table3,BeUfVs,800,consistency,Unknown,Consistent,7152.899
./benchmarkTables/Table4_800.rt,Table4,BeArFs,800,consistency,Unknown,Consistent,7123.264
./benchmarkTables/Table4_800.rt,Table4,BeArVs,800,consistency,Unknown,Consistent,7119.688
./benchmarkTables/Table4_800.rt,Table4,BeUfFs,800,consistency,Unknown,Consistent,7122.223
./benchmarkTables/Table4_800.rt,Table4,BeUfVs,800,consistency,Unknown,Consistent,7113.577
./benchmarkTables/Table1_850.rt,Table1,BeArFs,850,consistency,Inconsistent,Inconsistent,11.841
./benchmarkTables/Table1_850.rt,Table1,BeArVs,850,consistency,Inconsistent,Inconsistent,11.465
./benchmarkTables/Table1_850.rt,Table1,BeUfFs,850,consistency,Inconsistent,Inconsistent,3.683
./benchmarkTables/Table1_850.rt,Table1,BeUfVs,850,consistency,Inconsistent,Inconsistent,3.391
./benchmarkTables/Table2_850.rt,Table2,BeArFs,850,consistency,Inconsistent,Inconsistent,11.035
./benchmarkTables/Table2_850.rt,Table2,BeArVs,850,consistency,Inconsistent,Inconsistent,11.194
./benchmarkTables/Table2_850.rt,Table2,BeUfFs,850,consistency,Inconsistent,Inconsistent,3.432
./benchmarkTables/Table2_850.rt,Table2,BeUfVs,850,consistency,Inconsistent,Inconsistent,3.251
./benchmarkTables/Table3_850.rt,Table3,BeArFs,850,consistency,Unknown,Consistent,7146.962
./benchmarkTables/Table3_850.rt,Table3,BeArVs,850,consistency,Unknown,Consistent,7147.149
./benchmarkTables/Table3_850.rt,Table3,BeUfFs,850,consistency,Unknown,Consistent,7151.977
./benchmarkTables/Table3_850.rt,Table3,BeUfVs,850,consistency,Unknown,Consistent,7135.415
./benchmarkTables/Table4_850.rt,Table4,BeArFs,850,consistency,Unknown,Consistent,7115.776
./benchmarkTables/Table4_850.rt,Table4,BeArVs,850,consistency,Unknown,Consistent,7118.683
./benchmarkTables/Table4_850.rt,Table4,BeUfFs,850,consistency,Unknown,Consistent,7119.696
./benchmarkTables/Table4_850.rt,Table4,BeUfVs,850,consistency,Unknown,Consistent,7119.937
./benchmarkTables/Table1_900.rt,Table1,BeArFs,900,consistency,Inconsistent,Inconsistent,13.154
./benchmarkTables/Table1_900.rt,Table1,BeArVs,900,consistency,Inconsistent,Inconsistent,13.503
./benchmarkTables/Table1_900.rt,Table1,BeUfFs,900,consistency,Inconsistent,Inconsistent,3.938
./benchmarkTables/Table1_900.rt,Table1,BeUfVs,900,consistency,Inconsistent,Inconsistent,3.610
./benchmarkTables/Table2_900.rt,Table2,BeArFs,900,consistency,Inconsistent,Inconsistent,13.027
./benchmarkTables/Table2_900.rt,Table2,BeArVs,900,consistency,Inconsistent,Inconsistent,13.511
./benchmarkTables/Table2_900.rt,Table2,BeUfFs,900,consistency,Inconsistent,Inconsistent,3.673
./benchmarkTables/Table2_900.rt,Table2,BeUfVs,900,consistency,Inconsistent,Inconsistent,3.426
./benchmarkTables/Table3_900.rt,Table3,BeArFs,900,consistency,Unknown,Consistent,7151.574
./benchmarkTables/Table3_900.rt,Table3,BeArVs,900,consistency,Unknown,Consistent,7150.738
./benchmarkTables/Table3_900.rt,Table3,BeUfFs,900,consistency,Unknown,Consistent,7152.091
./benchmarkTables/Table3_900.rt,Table3,BeUfVs,900,consistency,Unknown,Consistent,7152.872
./benchmarkTables/Table4_900.rt,Table4,BeArFs,900,consistency,Unknown,Consistent,7113.246
./benchmarkTables/Table4_900.rt,Table4,BeArVs,900,consistency,Unknown,Consistent,7113.607
./benchmarkTables/Table4_900.rt,Table4,BeUfFs,900,consistency,Unknown,Consistent,7113.802
./benchmarkTables/Table4_900.rt,Table4,BeUfVs,900,consistency,Unknown,Consistent,7113.483
./benchmarkTables/Table1_950.rt,Table1,BeArFs,950,consistency,Inconsistent,Inconsistent,15.742
./benchmarkTables/Table1_950.rt,Table1,BeArVs,950,consistency,Inconsistent,Inconsistent,15.856
./benchmarkTables/Table1_950.rt,Table1,BeUfFs,950,consistency,Inconsistent,Inconsistent,4.208
./benchmarkTables/Table1_950.rt,Table1,BeUfVs,950,consistency,Inconsistent,Inconsistent,4.047
./benchmarkTables/Table2_950.rt,Table2,BeArFs,950,consistency,Inconsistent,Inconsistent,15.232
./benchmarkTables/Table2_950.rt,Table2,BeArVs,950,consistency,Inconsistent,Inconsistent,15.667
./benchmarkTables/Table2_950.rt,Table2,BeUfFs,950,consistency,Inconsistent,Inconsistent,3.958
./benchmarkTables/Table2_950.rt,Table2,BeUfVs,950,consistency,Inconsistent,Inconsistent,3.742
./benchmarkTables/Table3_950.rt,Table3,BeArFs,950,consistency,Unknown,Consistent,7151.014
./benchmarkTables/Table3_950.rt,Table3,BeArVs,950,consistency,Unknown,Consistent,7150.513
./benchmarkTables/Table3_950.rt,Table3,BeUfFs,950,consistency,Unknown,Consistent,7150.139
./benchmarkTables/Table3_950.rt,Table3,BeUfVs,950,consistency,Unknown,Consistent,7151.515
./benchmarkTables/Table4_950.rt,Table4,BeArFs,950,consistency,Unknown,Consistent,7112.343
./benchmarkTables/Table4_950.rt,Table4,BeArVs,950,consistency,Unknown,Consistent,7110.948
./benchmarkTables/Table4_950.rt,Table4,BeUfFs,950,consistency,Unknown,Consistent,7113.904
