inputfile,table,encoding,bound,check,result,expectedResult,time
./benchmarkTables/Table1_50.rt,Table1,BeArFs,50,completeness,Unknown,Incomplete,0.405
./benchmarkTables/Table1_50.rt,Table1,BeArVs,50,completeness,Incomplete,Incomplete,0.714
./benchmarkTables/Table1_50.rt,Table1,BeUfFs,50,completeness,Incomplete,Incomplete,0.678
./benchmarkTables/Table1_50.rt,Table1,BeUfVs,50,completeness,Incomplete,Incomplete,0.667
./benchmarkTables/Table2_50.rt,Table2,BeArFs,50,completeness,Complete,Complete,0.656
./benchmarkTables/Table2_50.rt,Table2,BeArVs,50,completeness,Complete,Complete,0.623
./benchmarkTables/Table2_50.rt,Table2,BeUfFs,50,completeness,Complete,Complete,0.658
./benchmarkTables/Table2_50.rt,Table2,BeUfVs,50,completeness,Complete,Complete,0.643
./benchmarkTables/Table3_50.rt,Table3,BeArFs,50,completeness,Incomplete,Incomplete,0.724
./benchmarkTables/Table3_50.rt,Table3,BeArVs,50,completeness,Incomplete,Incomplete,0.703
./benchmarkTables/Table3_50.rt,Table3,BeUfFs,50,completeness,Incomplete,Incomplete,0.728
./benchmarkTables/Table3_50.rt,Table3,BeUfVs,50,completeness,Incomplete,Incomplete,0.687
./benchmarkTables/Table4_50.rt,Table4,BeArFs,50,completeness,Complete,Complete,0.694
./benchmarkTables/Table4_50.rt,Table4,BeArVs,50,completeness,Complete,Complete,0.670
./benchmarkTables/Table4_50.rt,Table4,BeUfFs,50,completeness,Complete,Complete,0.714
./benchmarkTables/Table4_50.rt,Table4,BeUfVs,50,completeness,Complete,Complete,0.676
./benchmarkTables/Table1_100.rt,Table1,BeArFs,100,completeness,Incomplete,Incomplete,0.752
./benchmarkTables/Table1_100.rt,Table1,BeArVs,100,completeness,Incomplete,Incomplete,0.769
./benchmarkTables/Table1_100.rt,Table1,BeUfFs,100,completeness,Incomplete,Incomplete,0.728
./benchmarkTables/Table1_100.rt,Table1,BeUfVs,100,completeness,Incomplete,Incomplete,0.746
./benchmarkTables/Table2_100.rt,Table2,BeArFs,100,completeness,Complete,Complete,0.670
./benchmarkTables/Table2_100.rt,Table2,BeArVs,100,completeness,Complete,Complete,0.640
./benchmarkTables/Table2_100.rt,Table2,BeUfFs,100,completeness,Complete,Complete,0.664
./benchmarkTables/Table2_100.rt,Table2,BeUfVs,100,completeness,Complete,Complete,0.653
./benchmarkTables/Table3_100.rt,Table3,BeArFs,100,completeness,Incomplete,Incomplete,0.806
./benchmarkTables/Table3_100.rt,Table3,BeArVs,100,completeness,Incomplete,Incomplete,0.816
./benchmarkTables/Table3_100.rt,Table3,BeUfFs,100,completeness,Incomplete,Incomplete,0.847
./benchmarkTables/Table3_100.rt,Table3,BeUfVs,100,completeness,Incomplete,Incomplete,0.819
./benchmarkTables/Table4_100.rt,Table4,BeArFs,100,completeness,Complete,Complete,0.785
./benchmarkTables/Table4_100.rt,Table4,BeArVs,100,completeness,Complete,Complete,0.754
./benchmarkTables/Table4_100.rt,Table4,BeUfFs,100,completeness,Complete,Complete,0.757
./benchmarkTables/Table4_100.rt,Table4,BeUfVs,100,completeness,Complete,Complete,0.778
./benchmarkTables/Table1_150.rt,Table1,BeArFs,150,completeness,Incomplete,Incomplete,0.850
./benchmarkTables/Table1_150.rt,Table1,BeArVs,150,completeness,Incomplete,Incomplete,0.775
./benchmarkTables/Table1_150.rt,Table1,BeUfFs,150,completeness,Incomplete,Incomplete,0.829
./benchmarkTables/Table1_150.rt,Table1,BeUfVs,150,completeness,Incomplete,Incomplete,0.759
./benchmarkTables/Table2_150.rt,Table2,BeArFs,150,completeness,Complete,Complete,0.689
./benchmarkTables/Table2_150.rt,Table2,BeArVs,150,completeness,Complete,Complete,0.669
./benchmarkTables/Table2_150.rt,Table2,BeUfFs,150,completeness,Complete,Complete,0.682
./benchmarkTables/Table2_150.rt,Table2,BeUfVs,150,completeness,Complete,Complete,0.682
./benchmarkTables/Table3_150.rt,Table3,BeArFs,150,completeness,Incomplete,Incomplete,0.931
./benchmarkTables/Table3_150.rt,Table3,BeArVs,150,completeness,Incomplete,Incomplete,0.879
./benchmarkTables/Table3_150.rt,Table3,BeUfFs,150,completeness,Incomplete,Incomplete,0.911
./benchmarkTables/Table3_150.rt,Table3,BeUfVs,150,completeness,Incomplete,Incomplete,0.893
./benchmarkTables/Table4_150.rt,Table4,BeArFs,150,completeness,Complete,Complete,0.832
./benchmarkTables/Table4_150.rt,Table4,BeArVs,150,completeness,Complete,Complete,0.846
./benchmarkTables/Table4_150.rt,Table4,BeUfFs,150,completeness,Complete,Complete,0.855
./benchmarkTables/Table4_150.rt,Table4,BeUfVs,150,completeness,Complete,Complete,0.803
./benchmarkTables/Table1_200.rt,Table1,BeArFs,200,completeness,Incomplete,Incomplete,0.868
./benchmarkTables/Table1_200.rt,Table1,BeArVs,200,completeness,Incomplete,Incomplete,0.880
./benchmarkTables/Table1_200.rt,Table1,BeUfFs,200,completeness,Incomplete,Incomplete,0.895
./benchmarkTables/Table1_200.rt,Table1,BeUfVs,200,completeness,Incomplete,Incomplete,0.862
./benchmarkTables/Table2_200.rt,Table2,BeArFs,200,completeness,Complete,Complete,0.700
./benchmarkTables/Table2_200.rt,Table2,BeArVs,200,completeness,Complete,Complete,0.675
./benchmarkTables/Table2_200.rt,Table2,BeUfFs,200,completeness,Complete,Complete,0.694
./benchmarkTables/Table2_200.rt,Table2,BeUfVs,200,completeness,Complete,Complete,0.698
./benchmarkTables/Table3_200.rt,Table3,BeArFs,200,completeness,Incomplete,Incomplete,1.010
./benchmarkTables/Table3_200.rt,Table3,BeArVs,200,completeness,Incomplete,Incomplete,0.979
./benchmarkTables/Table3_200.rt,Table3,BeUfFs,200,completeness,Incomplete,Incomplete,1.010
